TP9,AF7,AF8,TP10,unix_sec,unix_ms,rel_sec,rel_ms
839.304,855.0183,792.96704,824.3956,1758146961.877,1758146961877,1.1800000667572021,1180
910.6227,963.8095,798.60803,892.49084,1758146961.878,1758146961878,1.180999994277954,1181
801.8315,743.4066,794.17584,813.5165,1758146961.878,1758146961878,1.180999994277954,1181
716.8132,651.53845,788.5348,729.707,1758146961.878,1758146961878,1.180999994277954,1181
816.337,860.2564,790.54944,787.72894,1758146961.88,1758146961880,1.183000087738037,1183
921.0989,867.50916,793.7729,871.9414,1758146961.88,1758146961880,1.183000087738037,1183
838.9011,767.98535,799.81683,830.84247,1758146961.881,1758146961881,1.184000015258789,1184
727.28937,694.65204,799.011,744.61536,1758146961.881,1758146961881,1.184000015258789,1184
783.69965,797.3993,792.96704,767.5824,1758146961.95,1758146961950,1.253000020980835,1253
900.54944,921.0989,796.1905,852.6007,1758146961.951,1758146961951,1.253999948501587,1254
867.50916,804.65204,801.8315,850.18317,1758146961.952,1758146961952,1.2549998760223389,1255
740.989,687.8022,802.23444,759.92676,1758146961.952,1758146961952,1.2549998760223389,1255
749.0476,807.0696,799.81683,740.989,1758146961.953,1758146961953,1.25600004196167,1256
875.9707,923.91943,798.60803,838.0952,1758146961.953,1758146961953,1.25600004196167,1256
898.93774,890.87915,800.2198,879.59705,1758146961.954,1758146961954,1.2569999694824219,1257
768.7912,648.71796,799.41394,788.1319,1758146961.955,1758146961955,1.2579998970031738,1258
720.0366,626.1539,795.78754,732.1245,1758146961.955,1758146961955,1.2579998970031738,1258
840.9158,878.3883,799.41394,813.1135,1758146961.956,1758146961956,1.2590000629425049,1259
919.4872,917.0696,807.47253,895.7143,1758146961.956,1758146961956,1.2590000629425049,1259
806.6667,749.45056,804.65204,823.5897,1758146961.957,1758146961957,1.2599999904632568,1260
712.381,690.2198,800.2198,737.3626,1758146961.994,1758146961994,1.2969999313354492,1297
805.8608,838.0952,801.8315,790.9524,1758146961.994,1758146961994,1.2969999313354492,1297
917.8755,935.2015,807.47253,886.04395,1758146961.995,1758146961995,1.2979998588562012,1298
838.9011,753.0769,808.68134,850.18317,1758146961.995,1758146961995,1.2979998588562012,1298
711.1722,705.9341,802.23444,747.03296,1758146961.995,1758146961995,1.2979998588562012,1298
761.53845,884.83514,798.60803,761.13556,1758146961.996,1758146961996,1.2990000247955322,1299
894.10254,929.15753,801.8315,862.27106,1758146961.996,1758146961996,1.2990000247955322,1299
866.7033,806.6667,803.0403,871.13556,1758146961.997,1758146961997,1.2999999523162842,1300
726.08057,693.44324,797.8022,769.59705,1758146961.997,1758146961997,1.2999999523162842,1300
716.0073,735.7509,791.3553,734.1392,1758146961.997,1758146961997,1.2999999523162842,1300
847.76556,862.674,796.5934,827.2161,1758146961.999,1758146961999,1.3020000457763672,1302
889.2674,865.4945,805.8608,880.40295,1758146961.999,1758146961999,1.3020000457763672,1302
761.13556,727.6923,803.8461,795.38464,1758146962.03,1758146962030,1.3329999446868896,1333
700.293,721.2454,802.23444,734.1392,1758146962.03,1758146962030,1.3329999446868896,1333
814.3223,882.4176,805.05493,805.4579,1758146962.031,1758146962031,1.3339998722076416,1334
906.1905,897.72894,807.47253,887.6557,1758146962.032,1758146962032,1.3350000381469727,1335
803.8461,755.09155,807.0696,824.3956,1758146962.032,1758146962032,1.3350000381469727,1335
703.91943,751.4652,799.41394,733.3333,1758146962.033,1758146962033,1.3359999656677246,1336
788.93774,863.0769,798.20514,779.2674,1758146962.033,1758146962033,1.3359999656677246,1336
902.96704,852.6007,805.4579,876.3736,1758146962.034,1758146962034,1.3369998931884766,1337
832.0513,739.7802,807.8755,846.1539,1758146962.034,1758146962034,1.3369998931884766,1337
704.3223,692.23444,799.81683,743.4066,1758146962.035,1758146962035,1.3380000591278076,1338
740.18317,824.7985,793.36993,750.2564,1758146962.035,1758146962035,1.3380000591278076,1338
873.1502,952.52747,797.8022,852.1978,1758146962.036,1758146962036,1.3389999866485596,1339
876.77655,829.2308,804.2491,873.5531,1758146962.077,1758146962077,1.3799998760223389,1380
738.5714,679.7436,799.41394,775.2381,1758146962.077,1758146962077,1.3799998760223389,1380
712.381,753.0769,794.57874,734.94507,1758146962.078,1758146962078,1.38100004196167,1381
843.3333,855.42126,797.8022,825.2015,1758146962.078,1758146962078,1.38100004196167,1381
904.9817,884.83514,799.41394,888.0586,1758146962.078,1758146962078,1.38100004196167,1381
787.72894,828.4249,799.41394,806.6667,1758146962.079,1758146962079,1.3819999694824219,1382
711.978,684.57874,795.38464,734.94507,1758146962.079,1758146962079,1.3819999694824219,1382
817.5458,829.6337,791.3553,801.02563,1758146962.079,1758146962079,1.3819999694824219,1382
918.68134,961.79486,799.41394,887.6557,1758146962.08,1758146962080,1.3829998970031738,1383
821.978,705.9341,803.44324,833.663,1758146962.08,1758146962080,1.3829998970031738,1383
704.3223,652.74725,797.3993,736.55676,1758146962.08,1758146962080,1.3829998970031738,1383
779.67035,835.6777,796.1905,775.64105,1758146962.081,1758146962081,1.3840000629425049,1384
904.57874,954.5421,803.8461,879.59705,1758146962.12,1758146962120,1.4229998588562012,1423
857.03296,819.15753,808.68134,863.0769,1758146962.12,1758146962120,1.4229998588562012,1423
727.28937,689.41394,805.05493,757.9121,1758146962.121,1758146962121,1.4240000247955322,1424
748.6447,744.21246,801.8315,752.27106,1758146962.121,1758146962121,1.4240000247955322,1424
886.8498,916.6667,805.8608,854.21246,1758146962.121,1758146962121,1.4240000247955322,1424
896.1172,915.8608,811.50183,889.2674,1758146962.121,1758146962121,1.4240000247955322,1424
749.45056,690.2198,805.4579,786.9231,1758146962.122,1758146962122,1.4249999523162842,1425
707.1429,689.011,799.011,728.9011,1758146962.122,1758146962122,1.4249999523162842,1425
837.28937,872.3443,806.26373,819.15753,1758146962.122,1758146962122,1.4249999523162842,1425
909.81683,915.8608,816.337,894.10254,1758146962.123,1758146962123,1.4259998798370361,1426
790.14655,738.5714,812.3077,816.337,1758146962.123,1758146962123,1.4259998798370361,1426
700.293,640.65936,810.696,732.1245,1758146962.123,1758146962123,1.4259998798370361,1426
802.6374,870.32965,812.71063,791.3553,1758146962.183,1758146962183,1.4860000610351562,1486
914.2491,963.8095,811.0989,882.8205,1758146962.184,1758146962184,1.4869999885559082,1487
826.8132,755.09155,806.6667,835.6777,1758146962.184,1758146962184,1.4869999885559082,1487
702.3077,643.8828,797.8022,735.7509,1758146962.184,1758146962184,1.4869999885559082,1487
764.7619,843.73627,792.96704,761.53845,1758146962.185,1758146962185,1.4879999160766602,1488
900.14655,1011.75824,801.8315,869.92676,1758146962.185,1758146962185,1.4879999160766602,1488
865.09155,826.8132,809.4872,869.12085,1758146962.185,1758146962185,1.4879999160766602,1488
724.0659,638.6447,801.4286,753.8828,1758146962.186,1758146962186,1.4890000820159912,1489
726.08057,740.58606,796.1905,728.49817,1758146962.186,1758146962186,1.4890000820159912,1489
854.61536,873.95605,799.81683,829.2308,1758146962.186,1758146962186,1.4890000820159912,1489
882.4176,836.4835,803.8461,878.3883,1758146962.186,1758146962186,1.4890000820159912,1489
753.0769,692.23444,803.0403,781.685,1758146962.187,1758146962187,1.4900000095367432,1490
703.5165,715.2015,799.011,719.6337,1758146962.228,1758146962228,1.5309998989105225,1531
831.2454,902.1612,801.4286,808.68134,1758146962.229,1758146962229,1.5320000648498535,1532
912.23444,917.47253,809.0842,888.0586,1758146962.23,1758146962230,1.5329999923706055,1533
792.5641,720.84247,807.8755,809.89014,1758146962.231,1758146962231,1.5339999198913574,1534
693.8461,708.7546,801.8315,717.619,1758146962.231,1758146962231,1.5339999198913574,1534
793.7729,934.3956,799.011,772.8205,1758146962.231,1758146962231,1.5339999198913574,1534
915.8608,964.21246,803.8461,873.5531,1758146962.232,1758146962232,1.5350000858306885,1535
836.4835,667.6557,806.6667,832.8571,1758146962.232,1758146962232,1.5350000858306885,1535
709.15753,664.83514,799.81683,726.4835,1758146962.232,1758146962232,1.5350000858306885,1535
757.50916,851.79486,799.41394,747.03296,1758146962.233,1758146962233,1.5360000133514404,1536
889.67035,869.92676,805.4579,846.55676,1758146962.233,1758146962233,1.5360000133514404,1536
869.5238,759.92676,807.47253,850.58606,1758146962.233,1758146962233,1.5360000133514404,1536
726.8865,651.53845,799.81683,751.4652,1758146962.26,1758146962260,1.562999963760376,1563
715.2015,761.9414,796.1905,728.49817,1758146962.261,1758146962261,1.563999891281128,1564
855.42126,906.99634,802.6374,826.8132,1758146962.261,1758146962261,1.563999891281128,1564
906.5934,857.8388,809.89014,881.6117,1758146962.261,1758146962261,1.563999891281128,1564
775.2381,758.315,806.6667,789.34064,1758146962.262,1758146962262,1.565000057220459,1565
706.7399,815.9341,799.41394,721.2454,1758146962.262,1758146962262,1.565000057220459,1565
824.3956,875.56775,799.011,800.6227,1758146962.262,1758146962262,1.565000057220459,1565
916.26373,871.13556,806.26373,885.64105,1758146962.263,1758146962263,1.565999984741211,1566
802.23444,732.52747,807.47253,820.3663,1758146962.263,1758146962263,1.565999984741211,1566
689.81683,639.0476,799.011,722.4542,1758146962.263,1758146962263,1.565999984741211,1566
779.2674,828.8278,800.2198,765.16486,1758146962.264,1758146962264,1.566999912261963,1567
906.5934,961.79486,805.8608,866.7033,1758146962.264,1758146962264,1.566999912261963,1567
842.52747,830.0366,802.6374,839.304,1758146962.295,1758146962295,1.5980000495910645,1598
712.7839,664.0293,796.5934,732.9304,1758146962.295,1758146962295,1.5980000495910645,1598
748.6447,751.06226,798.60803,737.76556,1758146962.296,1758146962296,1.5989999771118164,1599
883.6264,895.7143,805.8608,844.1392,1758146962.296,1758146962296,1.5989999771118164,1599
875.9707,873.1502,810.696,867.1062,1758146962.298,1758146962298,1.6010000705718994,1601
736.9597,768.3883,805.8608,767.5824,1758146962.298,1758146962298,1.6010000705718994,1601
711.5751,743.4066,799.011,722.8571,1758146962.298,1758146962298,1.6010000705718994,1601
842.52747,816.337,801.8315,812.3077,1758146962.299,1758146962299,1.6019999980926514,1602
898.93774,849.7802,804.2491,875.9707,1758146962.299,1758146962299,1.6019999980926514,1602
768.7912,735.7509,801.02563,789.34064,1758146962.299,1758146962299,1.6019999980926514,1602
686.99634,682.5641,796.5934,708.7546,1758146962.3,1758146962300,1.6029999256134033,1603
799.81683,892.8938,801.4286,783.69965,1758146962.3,1758146962300,1.6029999256134033,1603
909.011,951.31866,806.6667,881.6117,1758146962.328,1758146962328,1.63100004196167,1631
811.50183,750.65936,801.02563,823.1868,1758146962.328,1758146962328,1.63100004196167,1631
695.8608,695.05493,798.20514,726.4835,1758146962.329,1758146962329,1.6319999694824219,1632
773.22345,833.2601,804.65204,768.7912,1758146962.329,1758146962329,1.6319999694824219,1632
899.7436,985.56775,806.26373,866.7033,1758146962.329,1758146962329,1.6319999694824219,1632
848.5714,851.79486,806.26373,847.76556,1758146962.33,1758146962330,1.6329998970031738,1633
710.7692,661.6117,799.81683,740.989,1758146962.33,1758146962330,1.6329998970031738,1633
729.304,733.73627,790.14655,723.663,1758146962.33,1758146962330,1.6329998970031738,1633
874.35895,900.14655,796.99634,826.8132,1758146962.331,1758146962331,1.6340000629425049,1634
883.6264,812.3077,804.65204,859.0476,1758146962.331,1758146962331,1.6340000629425049,1634
737.3626,634.61536,798.60803,753.0769,1758146962.331,1758146962331,1.6340000629425049,1634
703.5165,676.1172,793.36993,706.7399,1758146962.331,1758146962331,1.6340000629425049,1634
836.4835,927.5458,796.5934,799.81683,1758146962.396,1758146962396,1.6989998817443848,1699
912.6374,965.0183,802.6374,876.77655,1758146962.396,1758146962396,1.6989998817443848,1699
792.1612,732.9304,799.41394,800.2198,1758146962.397,1758146962397,1.7000000476837158,1700
697.0696,664.83514,793.7729,715.2015,1758146962.397,1758146962397,1.7000000476837158,1700
802.23444,876.3736,799.81683,780.4762,1758146962.397,1758146962397,1.7000000476837158,1700
915.8608,1017.8022,805.05493,877.1795,1758146962.398,1758146962398,1.7009999752044678,1701
826.0073,779.2674,803.8461,828.022,1758146962.399,1758146962399,1.7019999027252197,1702
699.0842,571.75824,798.20514,723.663,1758146962.399,1758146962399,1.7019999027252197,1702
755.89746,759.5238,795.78754,746.63007,1758146962.4,1758146962400,1.7030000686645508,1703
893.69965,942.4542,805.05493,857.03296,1758146962.4,1758146962400,1.7030000686645508,1703
859.85345,789.34064,807.8755,858.24176,1758146962.4,1758146962400,1.7030000686645508,1703
716.8132,633.8095,799.011,749.0476,1758146962.401,1758146962401,1.7039999961853027,1704
720.0366,781.685,796.5934,729.304,1758146962.449,1758146962449,1.751999855041504,1752
858.24176,966.63007,801.8315,835.6777,1758146962.449,1758146962449,1.751999855041504,1752
889.67035,883.22345,810.293,880.0,1758146962.45,1758146962450,1.753000020980835,1753
755.09155,686.99634,806.26373,782.8938,1758146962.45,1758146962450,1.753000020980835,1753
698.68134,726.8865,795.78754,720.84247,1758146962.45,1758146962450,1.753000020980835,1753
823.1868,975.89746,802.23444,803.44324,1758146962.451,1758146962451,1.753999948501587,1754
906.99634,925.9341,813.91943,890.07324,1758146962.451,1758146962451,1.753999948501587,1754
787.326,692.23444,809.0842,812.71063,1758146962.451,1758146962451,1.753999948501587,1754
684.57874,726.4835,798.60803,719.6337,1758146962.452,1758146962452,1.7549998760223389,1755
775.2381,801.8315,800.6227,772.01465,1758146962.452,1758146962452,1.7549998760223389,1755
899.34064,954.5421,811.50183,869.5238,1758146962.452,1758146962452,1.7549998760223389,1755
825.2015,780.87915,810.696,834.87177,1758146962.453,1758146962453,1.75600004196167,1756
693.8461,606.8132,803.8461,731.31866,1758146962.488,1758146962488,1.7909998893737793,1791
748.6447,832.4542,801.4286,750.2564,1758146962.489,1758146962489,1.7920000553131104,1792
888.86444,947.28937,804.65204,854.21246,1758146962.489,1758146962489,1.7920000553131104,1792
868.71796,811.50183,808.68134,862.674,1758146962.489,1758146962489,1.7920000553131104,1792
727.6923,693.8461,804.2491,760.7326,1758146962.49,1758146962490,1.7929999828338623,1793
711.5751,787.326,797.3993,724.4689,1758146962.49,1758146962490,1.7929999828338623,1793
844.1392,911.02563,796.99634,814.3223,1758146962.49,1758146962490,1.7929999828338623,1793
896.9231,833.2601,800.2198,867.1062,1758146962.491,1758146962491,1.7939999103546143,1794
768.3883,682.96704,795.78754,772.4176,1758146962.492,1758146962492,1.7950000762939453,1795
699.89014,726.4835,790.9524,702.3077,1758146962.493,1758146962493,1.7960000038146973,1796
815.9341,904.17584,798.60803,791.75824,1758146962.493,1758146962493,1.7960000038146973,1796
904.9817,911.8315,809.0842,890.87915,1758146962.493,1758146962493,1.7960000038146973,1796
791.3553,731.7216,809.89014,832.8571,1758146962.556,1758146962556,1.8589999675750732,1859
671.685,690.6227,805.4579,739.7802,1758146962.556,1758146962556,1.8589999675750732,1859
751.8681,887.25275,805.05493,780.87915,1758146962.556,1758146962556,1.8589999675750732,1859
881.2088,943.663,809.0842,880.0,1758146962.557,1758146962557,1.8599998950958252,1860
824.3956,772.4176,807.47253,853.00366,1758146962.557,1758146962557,1.8599998950958252,1860
696.26373,743.8095,802.23444,747.4359,1758146962.557,1758146962557,1.8599998950958252,1860
730.9158,762.74725,801.4286,745.82416,1758146962.558,1758146962558,1.8610000610351562,1861
866.7033,851.79486,806.6667,846.55676,1758146962.558,1758146962558,1.8610000610351562,1861
867.1062,881.2088,810.293,873.1502,1758146962.558,1758146962558,1.8610000610351562,1861
726.8865,624.94507,805.8608,764.7619,1758146962.558,1758146962558,1.8610000610351562,1861
702.3077,718.022,801.4286,717.2161,1758146962.559,1758146962559,1.8619999885559082,1862
840.10986,892.49084,805.4579,818.7546,1758146962.559,1758146962559,1.8619999885559082,1862
898.1319,850.18317,809.0842,879.59705,1758146962.586,1758146962586,1.8889999389648438,1889
764.35895,718.4249,801.8315,788.1319,1758146962.586,1758146962586,1.8889999389648438,1889
686.5934,699.0842,793.36993,719.2308,1758146962.587,1758146962587,1.8899998664855957,1890
807.8755,847.76556,796.99634,792.96704,1758146962.587,1758146962587,1.8899998664855957,1890
915.05493,983.95605,804.2491,882.4176,1758146962.587,1758146962587,1.8899998664855957,1890
818.7546,827.619,801.8315,827.619,1758146962.588,1758146962588,1.8910000324249268,1891
703.1135,690.6227,795.78754,726.08057,1758146962.588,1758146962588,1.8910000324249268,1891
767.98535,811.0989,796.1905,752.27106,1758146962.588,1758146962588,1.8910000324249268,1891
894.5055,843.73627,800.2198,854.21246,1758146962.588,1758146962588,1.8910000324249268,1891
851.39197,734.1392,801.4286,846.1539,1758146962.589,1758146962589,1.8919999599456787,1892
718.8278,676.52014,799.81683,741.79486,1758146962.59,1758146962590,1.8929998874664307,1893
